user_id,user_idx
AES2SVEO5XOTW6IF4XCZM7CLXXPA,890
AHAACEW5ECUR5PQRIQUMBVKBMGPA,3734
AFEFI3DFG7EDMYSCYZEBTZYVNCTQ,1541
AHVNPE7LYJL3EAUTJOKBIGJ6THTQ,4570
AGDQKNIEWBECE6NGPSFV2QMUFYRQ,2702
AG3UX3V7TG53LIFX2MWMBEWPCNYA,2399
AHFK2UCAPE7DPWEZCE4KDFSYTO7Q,3927
AFONZZKZ2Z4LJON57KQLJA7OHPGA,1904
AEZ7YCWWLVAWMLMGIHEKKPMARRQQ,1157
AERDKGHCXI6ODBXIS6XEECAAVBXQ,864
AHTQRMUBX6R3XG7ES5OYIPB7NCRQ,4487
AGWGQBNCPZOIOHSI6K5XUDCRVQQQ,3390
AE3UCFCUM2VUMPUGBJXRN5LHHJQQ,65
AHRZ3VZS4E7QRQBTU52ZRG7LTOHQ,4421
AGEYTHU7HPQ7VAAS74T5CFEK6TCQ,2753
AFBRO5RJL24UNKY6GB5GBZK2NSNQ,1447
AFCTLJBHSAJHKT6HPQR2N6OB3M2Q,1486
AGXGB2E6GND6TKMD5CJ4P3NTNK6Q,3431
AGGXOXIMXCAAFDWXYFGC3ZVOTDEA,2843
AEV2E3PFKXRCJ7Q7PRVQWVUCX3QQ,1001
AH4JY2G5XOQ6CMIEMFHHPAOSX32Q,3603
AEGLSWT3HMEW26BDPZIBA4DQNCIA,438
AEMEJQY2OWLMNW4PDGMQBHEDUCPQ,659
AGBIDIFN42KJ7Y2RI6NVZYLG4F3Q,2607
AHD2Y25UHPYYDUMOG2V6ZVBNDATA,3852
AEQ5M5RTY7HPMSJKFZYHGW3BBINQ,822
AGOB7GTOD265ESU2FEFHMTFMDAXQ,3090
AGXFEVJJ7LJXMZ4Z4XP4V3KVZZWA,3428
AGZRN6UGCVNJKTUNWOOC6BXOXOWQ,3516
AFANKY54DMNP7XTDTZUUMOQ4BWBA,1417
AHIQ5AZJUG32UMQ5TEW6OV5PHG5Q,4058
AFQXX7J7OKT7YJ7IGR6Y4744C5GQ,1998
AEWG7TR4QVFVXKIB5JGVJXDJHX7A,1039
AFRHMUHJZN7BFDJZPJPQ7YELK2HA,2010
AESPOPVAATPY5IGTD2TMFQEILYYQ,914
AHFZH4JCTRS6353ZEODHPEZD37UA,3944
AE3MR2EVAQWHB7PZCHM2NMMVQBAQ,55
AHOWDBQSXM6DQ4NWH4FDGSBUVUHA,4295
AFMBS344RUBTOC524OJL7KEQH2VQ,1824
AHNWN3DXE2WW3WAQDGMWC7JBZZCQ,4261
AHD2737H32DKT4XWJ6CR57O37YAA,3851
AF76S4X5G2F7TC2W4T6AUS2T7YRQ,1361
AHFIZ4S5L7LEQPBUTTXW7YGMEQOA,3926
AGU736K5XURBBMXHMMN3ABVV44HA,3308
AHZKFRF7GXXPNIUHZWHJ7IKNM3BA,4695
AHGSLXHSI2QM36AEUPEGTU25V2QA,3968
AG3ZH5KGCBLMSDWAVM4VYB2L7IZQ,2403
AHULS5O47RQNK3RP5VOWA6WRERFQ,4527
AEOGFLQPLXXK2OLKMSB3GY4ITGSQ,744
AFQ7XUI5G6YUHV3GZF7RTX6EG2YQ,1967
AHR53DTM32AOLZESVQ23TTIOK5PA,4388
AERQT6UTYCWS3S4Y4K6GVMA6HJNA,881
AGFPKXT34G5FGWARKXZC4GJTJQUQ,2780
AFFGZLIIX7NLCDMFQKKRQ6DPXXAQ,1579
AHQGO3YPOXTIOHIXK3P3IGQUM7GQ,4356
AH3RTC7AKXVPD3KE53RZWTAUTK6A,3572
AH7GRHCAJCVNL6ROQOLIJT6PK2XQ,3702
AESTPGCGSBKHILRK3DGUGLHVWYXA,919
AGC6BKQ2TR6SZAB4YMPA7FINKBXQ,2634
AFEPLVXMKSBTVONO3SQHXJKGZTHQ,1551
AGEFA7LT4EZMNEMFAOGO7DZSV6PQ,2732
AG7BBYS3F4T2HJN4G54QQTE66E2A,2530
AHSKC36NGCWNTJ3GPVA4YBOAKJJA,4438
AFBV3KU7JDDRCWGN3NMZK7LS2CMQ,1453
AEA5FOSJSKTWF6OLNGREKVWUAEWQ,204
AEA6ITNCVXCJTE56OAOVRIGKGLTQ,206
AHJ5YU6KQV527ASUA7YG5WOU6H7Q,4074
AGHH3XMKFFN5MS6DTHTNKYPC5W7Q,2867
AF7INE4VAE6HFRTFP5ZGDOBC6KRA,1373
AEFWMXAPQBJO7BYO35VB3BHCW75Q,414
AHMAVEDKGBNRQWWCVQYQLDQIUR5A,4193
AECDIQ7WEKJHWW3E6LZ2Y7SFVUOQ,275
AH5FNUUBUYZM37PS3UMRMPJF6UZQ,3631
AFUC4FGA7JSCDA642Y3NBD2AZJOQ,2124
AF2PPSBAI2BQZR66C2U7FS2DMIFA,1202
AHBRHCE6X4IZ6TL2Y6VBLKXUPLFQ,3805
AEHNKXF6LJBB56YE3M3JAIVTHACA,477
AES3CLR46ZYKQJZZIYJARFUJOHKQ,893
AEUNXWGTNSNAKPWUNL7PQ3TRDD7A,978
AFB6FYPPCN33UMUU5536IHXNOHCQ,1435
AHUB5JB73D34D6M6SJFLJE5VVLAQ,4513
AEK44GZQ6VBOM663AQLKSAAMZLIA,579
AFY5M4MCC7M5NW5P3SHHLSK2EYOQ,2273
AHQLLJFWRE2I7DUVYDPWSU4QIVUQ,4366
AFLQ3AWKHW74Z624R6AAMIIRXVLQ,1804
AGCHWNH3F2GOJY3GTTA3ZWNXHWHQ,2648
AGAIOJHVLINXPEGCGI7QDQE36QLA,2575
AEFSE2LWF5FTU6GC6HEX7IVHRJZA,407
AEKGNERRERDKRZKO66Z3JV6NR4OA,588
AFC3SRGKM3SPQL3SI2AHLSHAVKVA,1463
AGX5K6AXQ7CUT7L4LGPMATWT4R4Q,3422
AE7UHU65ZWU7K2LKA6PNUTUIYVRA,192
AHTA6JLY6TKBKRUAUIN4CUDJKSTA,4464
AH3GL4TODFUYBSM7V7ZLXWNRET6A,3559
AEDMP4A6SL2V675N4KNRZGOQIHEQ,333
AFRWSFZY6IPRNKBVA2ZTT3APAW2A,2030
AH5WVAPGNUZWSFYVBTCO6RXQCPJA,3649
AEEIGBTSJYCDFNKC5NK4S6E4FBRA,368
AGAUNV3W5P33DEOOENKMDCWZYEQQ,2591
AHVGCQTGKZX5DZPCZT3D6SBEPAAA,4558
AHHTXKGPY4J4DTFMMJNO455YIFYQ,4020
AGGVUGNFSFJQFEVXMYT5FHX4S67Q,2841
AHY7NSZXW4IUPQ2E4BPUOXUVP3UQ,4649
AG6IFVVCLBGNQZB2GWKQLNEAYD3Q,2505
AFIPWHUJNZEQMNNI24XUGBCDJK7A,1695
AGGNKJMJSKNZCLINEE66WPBX7UJQ,2826
AGNMYO3BQL4OJAY7XUEVO5NJ4CZQ,3074
AGOC2QLQCKSAAH65YNWYBUQRAYCA,3093
AHXPFVVFQGESHLWGGSL7CA2L2Q5A,4629
AH5LRNSUUS4AARWFKJX74AAE23DA,3637
AGWB4F74ER6FISJQKYS2FG6BVSTQ,3382
AEKUTKSKLCOAJNWA2LHCIBL4A3FA,604
AHQWJC5G3I4JU3AJRKT3DTFESMJA,4380
AGL77ILFHUIQAWJM3AUUDT2CTRKA,2979
AHY3RIJLRBHOYSWEPK2ZPJIFHN5Q,4646
AHBCM6WUQH3UCZE45UWBDA4HRJVQ,3788
AEE7UPNVWXQVZHSBT6EI43VIWHKQ,355
AETASGG4HXXM3CVF6YD4HAI2EBNQ,939
AHWC5Y73WBJ43GAN3PCDD2Z7AOAQ,4594
AFTNG4A2STZKTAATTXETL2Z2REOA,2099
AFL3INZPDQQDN52UJZSDXVOY56HA,1783
AEOA22H3NCFLBYLYCGW7TPDODRNA,733
AGFC2OQDE635MSXM4VA2QEKCMA5Q,2760
AE7YOVTJQWBSACU5ZNWCYGPU7MZQ,196
AEOLHYAUPI3V2T3R66Q5NZI3XGQQ,750
AGADQOOHLDFQA5HBG4R3GDC4VFQQ,2572
AE2VPDRXL2YBHJNRY2DSYBYX2RGQ,34
AGQVKNVWAWPO2DGOMA3I7ZKTPZQA,3186
AH3XIU2XVGHIELDYQIVIWUCGMF6A,3579
AFCNDW7B455X2CLFNOYJBPBU2EMA,1479
AENTDUTHTS3TIH6CR727FIFQDMQA,716
AH3FRWOIICT6IFEIMP7AEYOMEGQQ,3558
AF45MU66R26WBUO6SYO5LDLS7BZA,1261
AEPCWXWQP2PMQ53WKYXLOROPR3QQ,784
AGHBOC7PACBWQEAVXM4KUMRBLKKA,2860
AHVIXEEGLMC6ZHA4USS6XIZJSGDA,4561
AFFLE56Q3TBTFGWMB5HGIMHZIBNQ,1589
AH7WBQDW67L6OFGIOEY4EUKT4MIQ,3720
AESTXSCR3B36ZAKTGQDT7KME4EUA,920
AGYQCE3CP64T2O3JQ4JFHND4JFWQ,3478
AGXIW74L35OJWXCD2TXJ5RJ4HTVQ,3436
AH6N5EXIG2RDP5LQJSVH6DU2MHZA,3671
AH3JXYBCDF3YJ7CN2UZZIH3ZAJ7A,3563
AHDFXEBB6ULAXJPTWAKNQE7SNNUQ,3860
AEZV2SLTN64D2J5DYTUMHQKC5DXA,1173
AGLJLRONDMZDG7TJ6NJWTFYRDKSQ,2991
AH4AIZSXF5K3Z5ZO6446LI5JGJLA,3593
AGGOG2TI4OOEL6ETU56YR7YKMYTQ,2829
AHTVWPRYBCZFG7SJUZTTN6BTFK7Q,4496
AEHQILYLFLHZ2OONHOQCIHHYL2QA,482
AFLZCTCJFT24FL5HPMP6RNELX3VA,1815
AFGGRC45DRUAIEHR2EHBLXADE25A,1624
AF5IBKL7BEAM7X3W2KFHJA3NTCGA,1307
AE5DCM6NS6QAY7CKRBRNDUK65KTA,112
AFQPJUUEQHEDHYZAJHZRKGKORWTQ,1988
AFKSSXOWJMWV6TGULIQOE5QY2G5Q,1764
AEHUFJ6HDKL3XNK6PO3AJWBZCQXQ,490
AFLCT4KBGKMFKEWVC3EUDUZKJB2A,1790
AEYQAG6T5WRLNBBOEUJM7QNGWUHA,1135
AHSJWMZHRTJG2S6K45AR5LMZSGOQ,4437
AHGUGE7UGFA25SLUIXAHIVGXNEPQ,3973
AF7ONSQIRLLC3XAQJPSE4W3U2XCQ,1377
AF7NO3DO4A34OYJI547QBWX5IDXQ,1375
AFVBZMYW4P66MZSECEFXMA66JG7A,2172
AFDPLFC4K2ADP4YDR5DQRNDANZLA,1516
AGVP4WG7J6DV5FCAKOH2CWU2NAIA,3352
AFVIZWLSRFUWN65MI4VT4JATJZIA,2177
AGCCVRBQMIFCP2CXJBG4NQL32FNQ,2642
AHWC7DFI44KXRWLBCFGK472YZHGA,4595
AGKCZ4A6AS25M25EDHHJ2BSLSTJQ,2953
AG7BJ7PX5CTENFDWGTESOYPSDXKA,2531
AHKVTFZLIRSIJRZEXARJPBNN6ZGQ,4140
AFAS7H6ZONF6224XWUUE5QYBAEXQ,1421
AHF57436GVK724QESX2DXTVLVVCQ,3907
AFOPIROT4KZGE4R6D2QQGPD2DV7A,1909
AH7RYXFDGYQYHKLT4XHCVJ2XJ25A,3715
AFO7ASTJV6W5YER65QYPKMNU7YBA,1887
AHNSZCP3JIOZZVYXFJRGQEKRSTFA,4257
AEFCBDJLGMREZFOOPQ5PYNDCDI5A,393
AGN5R4K2X2CIV3WBSWHNDRUWTWQA,3054
AGXURMPRSWJODIDHQI5VEWDRFHHA,3445
AFXN2REUPMB7EHMVBG3F7SFDYYAA,2251
AEUFR2FIUTUHNRMBNLW6PCAZZRSQ,968
AH35VCNUY54PNDNXYUN7ZEU6GZEQ,3547
AEJOWTKNTUBFMO5DGOS5KMDFEDOQ,563
AENF777YD3YVVABJCWFUQXEKFTSQ,695
AEZYVE6MCRW2IJ3I3NZKHZ6R7UTQ,1180
AGOI2GR7P5UX42F3RFUKYCQE7SAQ,3103
AFJWASNOT4FIMKKZ7BWPYSME5J5Q,1735
AFSFZ2YNGUGLGEK2MBQAURWFUIVQ,2050
AHJZP6BSFLSUUC7UXJH6GEZGKWJQ,4105
AGG27DPSZPNB4PJCYVJQAHYAFUUQ,2801
AFOZZMRYP2NEWRITAU5URGMFO3CQ,1924
AEXI564JZ76LP2IYALCZKT7UYDNA,1081
AG2JZI7U2WYEN7BQPK5L6MGA3B5A,2354
AG6ETUP3CW5DM3PHXJIX5A6SAPLA,2500
AHPN2WGM7OMLO5MOH5ZFCP3G5OSA,4322
AFOO5V47FZJ7JV7H7MOZ5HGFCDZQ,1906
AGG7P7JMXFK7HTIE6WKEWC2DG7IA,2806
AE7U57QEPXBWBGRHCFP7LUBS6DEA,190
AHQGSRBHGPTEPWGJRO3ELZZCM7MQ,4357
AHGT3FUIZG2KAFKRNDEELJLVVA4A,3970
AHK2NL4CMRVKTZO2ZZ2JFPES6WZQ,4106
AFIAQIEOMSH77WE44HNZ5YX73H7A,1682
AGMJO4FJE7L4OIIILTSVXIJWGCZQ,3026
AGFYTAB4AASBYRCCIWNK2BYAZU2A,2798
AEI4LOXIEM66YOZRPA6ZIW7XSIIQ,500
AG665CB5JHENAE7GVJRGU6XZSC3Q,2489
AFYF6AHLWDJ2XFB34OX4YCDEU3LQ,2280
AHFTWM2DV3WWYQYE4HCZOLECYZRA,3939
AGVI7RRVDHUA7F6BXELT5HMFKMQQ,3347
AGWNGBPMQK6VNF5FSKYMM2F6WXDQ,3398
AHC7I2RQ6MAL3UUOMHTOVKQQX4GA,3823
AEGUNCRPPASVZIN4AHCRAKSPVXAA,448
AFG2BEBWPMTWYMGM5GR2FHSJBFSQ,1606
AEHMXLYSAGPVW4JENDPYFIWEFG5A,476
AEVVP2YNLDBMBOJ6G73LXN5Z6YRQ,1021
AHZ252EBWMKOJJ74MT2SBODT6ARQ,4678
AHZKTZHKO3Z6UYWEYMH4YL52K3LA,4696
AHRRITGXKEWV2XTSIG3OA2EO66AA,4414
AH54YHJGSYN4R2VIQYXVZWUP4GAQ,3621
AECVDDVLQZWC57P5CNXFO5CHHJJQ,304
AGWOVT67DTLU3ZIPTXJBEYH7LHSQ,3402
AG5LX65TVTBAH5NUXAUNU5GEHARQ,2464
AHQACOIBARIEAVWMNFGK42PP62DA,4347
AEYAFYBUQRHRVWRD6T5GJPIDEAVQ,1110
AFOVMGCQJR27LY36DL56JQA22CZA,1918
AFKY7LEY26VBGQEKYFXSDUT2HBWQ,1775
AHQMZY5RIDNVRVYKY5ITJJJCD6GQ,4368
AHFI76FY2INRKHGFCEXMVQSSUHWQ,3924
AE74Z7TKMJFXIZ55VAUMDPK76SQQ,166
AFMLLEKWSB3ZZ7CUD4DSJGQI2Y2A,1841
AEATCZLPO6ZHKPJT7TJNRI4AUYHQ,236
AH2BPJ5TJYYLZ3CFT54HLMWRXJCQ,3528
AGE7HR5DGI234J7JURYJ5FM3EZMQ,2722
AFMLQJZAIMCYLLJKQYF6IX6YB5DQ,1842
AFDVIJEEJDZUCI4RXDZG7TW26PSQ,1525
AEUIVNU7TPJFSUYOD25V6YMK26VQ,970
AH6S3DK7SAOY2GDRSYDCGHMAR3QA,3677
AEK7ZELRCOPHQV76NKZ6YQX7O6ZQ,583
AH53AICAZ7SSTYHRNMJSK5F55OPQ,3620
AEPWZG2RYJXSZ34CHEL2GS6LESYA,814
AEKFPOUBVDEHK2IPXUI4ZI2ZYFPA,587
AH737N4U4U5SRAWF4GCCVRVFWTNA,3684
AH2V22JQEIXLPPABAMHDAVTHTWLQ,3543
AFUWWQVQPBDZYIMHN7FZ3EUXSSFA,2160
AHQ66QQ2GBHRSEYQLCTXXJXO44TQ,4343
AH2SS6K7IJXQILDFUNPR6ZGUCA7Q,3539
AEMAZHAGGY6HBBEBIO5UJOCAG3ZA,653
AG4ANX2R5EKLJ3B7QT5UAM5CV6KA,2408
AHBZSLUFTC5A7MFVMPX544P75QNQ,3819
AE7NWFK4RQFTEAJDPWY4KDUB6TLQ,182
AHTUKJKQPFM7AKLPDJUFBWDSVCRA,4494
AGD36B6RGFV26PG4FEVRGPJBZHAA,2681
AGH7YOTDU4XBLCSBB7HZJAGBPPKQ,2857
AEQ56ZSEWDKJ4GLPKOH2JJ5ZTVGA,821
AFXNUG4IPU5G36YFW7PMCZ42HZTA,2254
AEJJVL7366FQ7AQBP5PSMHCM72NQ,556
AHHMNAJX4IMUUTGYYX73CXM2V2CQ,4007
AF7I2KFL5XY53HZKWBCSKIH4D2XA,1372
AEDLLVLYK2JMOS2O2SCFXY56Z6DQ,331
AGK7Q25X56KHVVWCVZCVUAUAGXZQ,2950
AFC2EO77OTIIEQJBNLRA3XFXA33A,1458
AFPWVV2PODMKFFANF2B43LPCG5FA,1957
AHL5VLJ66B3IHXZCA3TLUVB2TK7A,4148
AFTRTCLHGL5VXYY4WTZAYUK4DPKQ,2104
AELCUFWWGYCZI72STVQTJYDWGAGA,627
AGUTLO46PPOOQQABZKNF2E7HQWEA,3331
AHASX3FSXRQFZ4OMIVLZIWNNHH4A,3762
AGKN2YIBCERJXGW2NHEYCDQFCB6Q,2962
AGOQPSFINAD6ZDKRVJQQC4Q377GQ,3114
AEONTITBBUGP2BOIYTDD673OCIEQ,754
AESLHS7QTYW6GTZECYQWLR65IEFQ,909
AHTX7OD7GNWRWYEIQGREDFDMNKTQ,4499
AFZPQ2FACM457NJLFWSR6L6QLOIQ,2322
AHDCP4JOMHDP67HJTWPU4E3JPPLA,3859
AFQ32AMR5JCHNDHIL4JYOBUIED4A,1962
AEB5RHE2FZCV5QPSZL562HSPZ72A,249
AF6BLY2AURJIRUSVWLCXCJVHC3HA,1329
AE7VCHG4GNB23Z3LWF4WULXGCHWQ,194
AGCSHQRXX6N4TA2ZNC5BZHQ6PQYA,2658
AGVWF7KO44PC7ZMBJO7OLYUWBEVQ,3367
AHFIYRJDWSFUKQVN4LX6PD6IHRDA,3925
AHDUD57Z4GGVBG7UZAJOEWG62Z3Q,3869
AGDQWEXDQ26TSA7LJZ425PAMKNBQ,2703
AHZJNVVWTOLAEPBUMRAON5QFB35Q,4693
AFLVWRICEPOLDM3B7OYBOB35DC6A,1811
AEHW4A2HTDDHWLOPKPBTZOSAP2CQ,493
AHG2LPH6CA5K42TGWH2NJGHZ4XNA,3945
AFT6OQC26LJIJXZVFFQKYYSGWUIQ,2083
AGQ22LX6AG4JXHRO6KQZ7X5LVBZA,3155
AHWZETQZQCQGV4TJKEFXG67Q4A3A,4611
AHXCVL6AXPL336E3OHNRMTBVS7UA,4621
AFOQZ5XAGJMZLEZLSUWUCCI7KG7Q,1913
AF7VAV677LAFTW7DJCXETY367INQ,1386
AFAKCJRBJKSCKU2QZTAJIKEA2PDQ,1409
AF7H2KYSEQDJTL37AS76KRUOJ72Q,1370
AEULZGHELTCB4RF4E3XPLL33ZQSA,976
AEHADYIAEXCRW7PICMN4VQFMDCOA,462
AFJDU4O6LLOSW5YSB5OYLQGOLEXQ,1717
AFMC775V56QYCNU3ZWLDQOGCNAJQ,1825
AFGQTSA5VSAM326LO6ZKAIWIFK5A,1633
AECTRGMRKOGAYIV3YXX73CQEQCSQ,301
AHA2ZOYANRKJNZQ6ZMK46U6TLKYQ,3728
AGGFEYFJI6C36GMC24CJYDYSYTZQ,2814
AHN4URYKUCQ4N4H6ALR2A3W64GIQ,4227
AHJRJCJMK3XVV4BSPBRAHIYEODWA,4090
AFRI5M2CDFDO2JFORWRMZV6JJXIA,2013
AH2ENAH2MUCHWBSJHZIP6GGXB4GA,3530
AFXXZJVGETF24ZGDKHYHUBYIH47Q,2270
AFIDZCJRPVQ77SEGNH7YQJVSAIYA,1685
AFLR42FKLIZVKZUY5QN7NES2DXGA,1805
AEZXFJBPJAZIOSOG6GYDYHJO6IUQ,1177
AE7T4KEGDCZBKJNOWNKHYOX4X7DQ,188
AHFO3B47HV7SZO4YKQE2ZWE5GDPA,3930
AEAU3YVLZKJUIXLYCCJLOYV5TE5Q,237
AHTF4YFEAXI3TRWIWJASWPMXFLEQ,4471
AFFFX4U6LJ6TXJ3OQXBL2IVJ4ZFA,1577
AHI7A36FSQATGRO2CDS6VNSVC4DA,4037
AEOWBRJA23A7T2T7VIOOMWYWWNOQ,768
AEUV7SY6M6AXSSM7ISWXSDZF75AA,987
AG6OQJ5L6R2KOGJRIPMDKK3P55TQ,2512
AHBBFEGRILQ3W73AIAVKPSFEJ4FA,3787
AFAHNQCO6YSK3KM3PLHKU25GBWSA,1404
AHCIQRTYOWFZJKJWBRP627ZTI2UA,3835
AHIXWRSG64RE5VZXWI4Y2PX2QO2A,4065
AGCWYMZYJPYJO4D4KW5LSRR4T6WA,2666
AFPQELTPNBMRKQPBDM37SY6KG5JQ,1951
AHYLWDGSFPOAEJVJQEAEXLKLG5HQ,4666
AGSXB2NK57CDS2I2QEL2KBMYGQ4Q,3262
AGRLWWKZI35FHF7OBGWXIWQHS6DA,3214
AGHR4N4TCYWA6ZXXC3RTS4NB6DOQ,2880
AEN7XE7KRKYQB7Z3NCBVPCU4T6JA,690
AGB4M2AVVYPVMWSXRRCRBFBB2GAA,2600
AEI6B2JWUTT6THQ5DZLER7AL37RQ,501
AFUTPY2FBJIAZPZHSY2A3NEBZPKQ,2152
AFD5QTTCJ6NNUMXPKGCT3GKBAZBA,1498
AEJSY6MKR4FF5QXDYBYAFK2GAHFA,570
AEWNXYTS2ARMTSDECTNXYDJAA2HA,1047
AEIY6OUBHVRLV3ANOUIPIYH4CDQQ,538
AFP3NIDCWDUL7VAQX4QCO34TWKOQ,1930
AFNS2H4DS2FFMSPBTVAM7XD464BA,1876
AGJYER2JPK5XF6SDAO73XSY7YOLQ,2944
AHTYTM2Y7CV25EVTGN4UDNPS2UYA,4503
AGOFYFA6354JGAEMQB3Y3M5RCTQA,3098
AHGYFMWXVTGFX3U7KS25TUCRMLUQ,3976
AG4QK7LKJWGNF5QO3BCXT3CSGAQA,2431
AGCC2J7BIZCREOYJWZDP4MRJ5OGA,2638
AGGKWWW56NQDKH74GMXI2ATHDVLQ,2822
AHTWDN4PJNCPBDDDBYP77V7APNYQ,4497
AFL56LNSBC75N77PL4DV4KVSSURA,1784
AG7VFIHNGHSM34SCRNUQ5MHXUBNQ,2557
AGSRX5D4XLJ4GERNTB7CDJQXS3OA,3251
AHIAVOZKDRGMRMNJV2DO2RCPCVFQ,4039
AHZHYJCI4XWH66PMQK2YK2BS75LA,4690
AFD6UJ2MKB5FPMLVUKKK5JJNE5VQ,1501
AGDRIJ3ZPHUWDR7YKWKPH5O3FXKA,2704
AF5HLWCFKKOFPVQZDIQFNUS5BVQQ,1305
AF74JFZHO5XE32SZNXWHEZ673UUQ,1358
AFJZ5OALDODF4STI4UBNDECN57WQ,1740
AFP2Z2JLDXU6PYRZFQ2A4ZYPLM4Q,1929
AH2UN53KKS62Y3MR4ANV44FICPMQ,3542
AEMFE5OOKZNJJUWGC74CHVHZ6JHQ,660
AEKVTIQMSKQ56WRDUZGR3AG7DR5A,607
AHQJQJF7YTJEJEHNQKHUAKUM72HA,4363
AHBQGPQPEN4JSRI7I6H54AV5EKGQ,3804
AGCCASQVUHJMZP3FIK6L4UO72FNQ,2639
AHJ57CQAZW3THKK2SOLREORYKKLA,4073
AF6NIP65OALO23YNXQMADLLZ2YBQ,1337
AFUFLMC5F2GVDFR7PXWJXTJSJHJA,2130
AHMQE4CUBESTD62NMJD3PC3BFQYQ,4206
AGVTVHNVAD2RW4RSHEKWMTGBT6TQ,3359
AFQGUCLMFCALV2ND2T2NWBU7Q7MQ,1979
AFFF3INRDRTTINQC2G3STBLNII2A,1576
AEAWCHCAY3DMOFKEQIDDFK7UJVOA,241
AHTYS3GF2DJQVZWLJUPUVSJPBKLQ,4502
AEAQBX2RUUIL4AX6PHMOEDZIIMDA,233
AHJZOSBWJWJ5BUBUE2I4S37SR7VA,4104
AGGF5KS2B2DBWSMPL5JO6FXIAHBQ,2813
AGJ3YC4Q7MRNJN2QCM2CEAAHWL5A,2914
AHMJVCKVHJIT2R5NWWV4HG4TDH6A,4199
AEGIXNHYDS2WGPAGGMHB7AD6IAYA,434
AGGEOW5JWMLUK25CA5T7EBETKCXQ,2811
AGG5AX23Q6DRQXAQIK3OQYQGSKTA,2804
AFOCH4OO6BDRCSN5CZAW5FYEGFKQ,1891
AFUJ2ABOGZ7NKJ4V6546HIJ4JHHQ,2137
AGGG5IYPVTSAWPCLLZAWUDQATF7A,2815
AG7HLGOQ3ZHOMIYJTSO5B7EV575Q,2542
AFDPIVXWYWSUDCBRV5BRQB6RIBOA,1515
AHTLGOWRXF4PNX6DEUZXVZWBBVTQ,4480
AEGIBHUAXRWQRKTF437AKJPJMMFA,433
AE34XE3DSXHTUHC5KOQSIJM4TZZA,42
AHYON6L7SAOPMVH5FPPED25QYQEA,4670
AHYZKNCL6FPYNX5LJQNANE4BCRNA,4677
AFEOPD252G6JGQPQVGEBTB6JDQ7Q,1549
AEIS6BB3WO33JNZFU26AFBOVZDUQ,532
AGTXE6L4MPUAQWDFQV4QFU5X47NA,3296
AEUL4CWVKR7STY27F7HF4YRDZSFQ,974
AGNVRAD324XYKKJ5GUC2OX323KAQ,3085
AERZDM6KY2EQCO5XSFLNVOGSVFZQ,887
AEWDXVRVJEVJWWUKJIL3PNNLOHVA,1036
AHBY75YA6J43G53NDDMWF2TWYO6Q,3816
AGBWQKFPYTNYRFL2PDUWEJBXGF6Q,2625
AGFHV3I6T5G4UENCDTTTPXMGLYGA,2771
AG36KO52PWLAJ4TOWBCDLUDBJ3KA,2379
AGDKHF3CJHQVAVKKN4JRPXKWASHQ,2696
AHEA2H27Q3Y2N3IDH6D7JCMBMLLA,3878
AHKO2NH73ABNEBY2Y247VK4U6QAQ,4133
AGD4QHNPSC45XTUPSUE6TYQOF3WQ,2682
AFMJXOR4UZ5AI7YHXYJFBNI2W2OA,1838
AGY4GMOTJETDIY6XRDVDU7A3REYA,3450
AFBHNPSORX5ILYCRGQQ4UZDLDDLQ,1440
AEEPGO3ZFKI7RCSC3W7ETU6GU5CQ,374
AEEATBN5EQ44LM65IAU6S4GSBWHA,357
AGBRVXZPLYR5TXSSS6K44RJ43I3A,2620
AHRJPJMRAP4DRE5BGO4YKXEBQHKQ,4405
AFORABYGJNG5L32E2HEAJLTYBSQA,1914
AFJ76UE5ZDBCYUZGDCDUMBTHH4MA,1712
AEW3SQE734ORQOWVGRVUXOBY7VOQ,1027
AFTEHL4WT552HSAUTZTB6TBIKDDA,2089
AE2CTC3YNHGSDFX4IMHYHTOPAGOQ,10
AFWS66XF34VIOUW7NQRG3U5IDQ5A,2224
AHIE4EJPUM5C6QWNBF7PRACA2T3A,4044
AGVUU6LUCO4FOXIFGWEYX6WMV5DQ,3360
AEUY32IV4AJQXJROTBIL5OJQRGUA,995
AF3CZPZYIACF43XJBMVAIX7FZS2A,1223
AGFCDTI4QKESW5Z3IG44OHIWQAQQ,2763
AH2G73SA2D2ESTV4PDHWQZNIXI6Q,3532
AFEGQEIXILE5NIYM3ALL22HPAVWQ,1545
AHGKJCD6QAFEII6TDY5XZX2LNKGA,3962
AEZ5V5I6XJPRT4R6LTKK7ILEF3IQ,1156
AGJQBM3GTU3B43HJQEAIL7XLL73A,2935
AFWPDTNRELQ7YLPJNYHFZ7L6S4CA,2222
AFCVDUJNUD4TZA2UFNAWTRSIJUFA,1487
AERG65S77XWJSEBHYACCITEER4ZQ,869
AFQTN2IHSVGUGMQ7X3D3KY2ECIUA,1996
AGONPNTYJOJ5RT7WJ2JXJEQIWPKQ,3108
AFAUSIDFPQ3R6VQZZH5ATL5UAYWA,1426
AEKZWIRSLLUT5XOVLBIS5HLVEPCA,614
AETXPRHIFDJPZH62JOVAKYPN4IJA,955
AG6V32ZPSMMDDEY6MOWVB2ODT7VA,2520
AEGE243GOKGMRSRTU6TWU5MBYEMA,428
AHIY2ZNMIMRSC6YW7NDYQLKKKFPQ,4066
